,tconst,averageRating,numVotes
677844,tt14516188,2.2,862
677845,tt1451620,6.1,406
677850,tt1451630,8.2,14
677852,tt1451632,5.9,372
677859,tt1451646,6.6,40
677865,tt1451661,7.0,9
677867,tt1451666,7.3,13
677882,tt1451698,4.3,80
677913,tt1451794,6.7,27
677915,tt1451797,6.9,2674
677916,tt1451798,4.3,35
677968,tt14518874,4.8,16
678015,tt14520384,5.2,25
678105,tt14521830,5.1,15
678155,tt14522892,6.4,281
678157,tt1452293,4.8,266
678158,tt1452294,2.4,471
678159,tt1452297,6.8,1045
678164,tt14523164,6.3,31
678224,tt14525460,5.6,269
678252,tt1452599,3.7,849
678257,tt14526096,5.4,17
678265,tt1452628,4.9,26868
678266,tt14526318,7.5,6937
678295,tt14526866,2.0,37
678330,tt14527836,6.7,4783
678358,tt1452844,6.4,30
678381,tt14529246,6.0,70
678495,tt1453245,5.1,5079
678504,tt1453253,7.0,340
678513,tt1453262,6.3,140
678526,tt14532950,9.7,8
678527,tt14532974,5.4,44
678563,tt14533820,3.3,323
678587,tt1453402,6.8,78
678589,tt1453403,4.1,1033
678592,tt1453405,7.2,374314
678597,tt1453408,7.4,269
678612,tt1453428,4.4,202
678617,tt14534316,6.0,91
678626,tt1453440,2.3,34
678627,tt14534402,7.1,52
678631,tt1453446,5.1,21
678633,tt14534484,2.3,16
678654,tt14534796,6.5,2218
678658,tt14534992,4.8,575
678661,tt14535168,6.9,63
678692,tt14536184,5.0,11
678727,tt14537540,4.2,197
678793,tt14538850,3.8,1630
678844,tt1453954,2.9,161
678863,tt1453967,5.8,223
678895,tt14540270,6.1,46
678899,tt1454029,8.1,475350
678949,tt14540764,6.6,360
678954,tt14540892,6.8,2251
678958,tt1454099,2.6,220
678985,tt14542254,6.8,4076
679037,tt14544328,7.5,1555
679050,tt14544434,9.0,7
679066,tt1454462,5.7,99
679071,tt14544678,5.9,1017
679072,tt1454468,7.7,843512
679088,tt14544920,5.2,43
679110,tt1454505,6.8,6369
679123,tt1454523,6.9,4975
679133,tt1454538,7.9,13
679138,tt1454542,3.8,74
679140,tt1454545,7.5,2679
679178,tt1454577,6.3,369
679183,tt1454592,7.7,14
679198,tt14546082,6.3,270
679199,tt1454609,6.3,305
679202,tt1454612,6.9,459
679203,tt1454613,4.9,144
679225,tt14546614,4.3,97
679226,tt14546630,3.2,618
679229,tt14546664,3.6,133
679235,tt1454682,8.0,6
679238,tt1454700,7.5,503
679242,tt1454705,6.1,51
679248,tt1454718,6.6,732
679260,tt14547524,5.7,1637
679314,tt1454907,5.4,613
679316,tt1454910,6.7,1719
679329,tt14549466,5.9,36177
679340,tt14549558,5.6,950
679343,tt1454964,7.6,55
679355,tt14549954,6.3,145
679360,tt1455000,8.6,11
679367,tt1455019,5.9,16
679371,tt14550270,7.8,10
679375,tt14550344,7.4,31
679385,tt14550450,6.0,109
679401,tt14550642,5.3,6992
679475,tt1455151,7.2,7488
679484,tt1455171,5.6,14
679497,tt1455180,8.3,147
679505,tt1455193,7.4,13
679524,tt14552222,6.4,114
679630,tt14554338,7.9,2649
679696,tt14555908,5.5,222
679710,tt1455613,3.8,99
679715,tt1455618,7.0,118
679716,tt14556190,3.5,135
679717,tt1455619,3.5,185
679722,tt1455627,8.2,8
679728,tt14556392,6.7,549
679741,tt1455659,7.4,66
679754,tt1455680,9.1,9
679768,tt14557056,4.0,30
679770,tt14557188,6.2,7557
679775,tt14557302,6.4,1367
679791,tt14557694,8.2,18
679806,tt1455807,4.8,185
679810,tt14558102,5.4,975
679812,tt1455811,5.9,11763
679816,tt1455816,4.5,2286
679826,tt1455825,5.3,220
679912,tt1456060,6.8,9362
679919,tt1456075,8.5,15
679980,tt14562632,3.7,131
679981,tt14562672,7.6,17
679985,tt14562758,5.8,258
680023,tt1456472,6.7,14018
680024,tt1456477,7.2,1289
680056,tt14565166,5.5,93
680058,tt1456520,4.0,558
680070,tt14565414,2.5,2168
680084,tt1456606,5.2,2174
680088,tt1456635,6.8,89071
680089,tt1456636,8.3,11
680095,tt1456660,7.3,2576
680096,tt1456661,6.2,10861
680211,tt14569286,4.3,65
680218,tt1456939,6.4,291
680219,tt1456941,6.1,31621
680225,tt14569490,4.2,628
680230,tt14569542,6.9,101
680237,tt1456964,7.9,91
680266,tt1457045,5.5,49
680279,tt14570802,5.9,29
680285,tt14571020,5.6,28
680289,tt14571220,7.7,15
680298,tt14571464,5.2,473
680426,tt14573918,4.9,117
680442,tt14574148,7.6,18
680526,tt14575898,6.8,990
680527,tt1457599,5.0,10
680614,tt14577022,7.7,148
680625,tt14577152,5.3,730
680626,tt14577172,4.5,116
680633,tt1457726,4.3,343
680636,tt14577300,3.2,5007
680637,tt14577304,2.9,1183
680644,tt1457738,8.6,38
680646,tt1457742,5.4,203
680660,tt1457764,6.2,44
680662,tt1457765,5.3,17868
680663,tt1457766,4.5,2625
680664,tt1457767,7.5,528995
680675,tt14577742,7.8,1249
680689,tt14578032,4.1,1468
680691,tt14578410,5.5,80
680730,tt14578988,5.4,149
680761,tt14579474,8.7,58
680799,tt14581062,5.2,215
680831,tt1458169,5.9,38264
680833,tt1458175,7.3,201389
680966,tt1458389,7.9,75
680974,tt1458397,5.8,25
680994,tt14584216,4.0,356
680997,tt14584284,5.4,1282
681037,tt1458503,4.4,709
681055,tt1458536,4.3,49
681059,tt1458550,6.8,204
681076,tt14585902,4.1,85
681094,tt14586118,6.9,868
681097,tt14586176,5.5,970
681101,tt1458624,6.0,18
681136,tt1458666,7.3,33
681155,tt14587026,6.3,81
681159,tt14587086,7.8,8
681163,tt14587212,7.8,908
681167,tt1458730,7.0,33
681244,tt1458902,3.8,1083
681251,tt1458915,4.7,6015
681263,tt1458927,5.7,8
681264,tt1458930,7.2,8
681268,tt14589416,5.3,23
681300,tt14589916,6.5,836
681302,tt14589932,7.4,55
681311,tt1459000,5.3,324
681324,tt1459012,6.5,5534
681325,tt1459013,4.3,2952
681340,tt1459026,5.9,1927
681341,tt1459027,7.4,1722
681370,tt14590650,4.6,250
681387,tt14590886,5.4,59
681390,tt14591022,5.2,52
681405,tt14591278,6.4,621
681406,tt14591328,9.0,11
681410,tt14591438,4.9,103
681419,tt14591594,5.2,978
681420,tt14591614,4.5,141
681436,tt14592064,6.0,20787
681444,tt1459219,7.0,280
681484,tt14592948,6.5,11710
681490,tt14592998,5.5,1253
681566,tt14595508,7.1,66
681586,tt14596040,6.8,50
681606,tt14596320,5.2,4520
681628,tt14596592,7.0,5
681658,tt14596934,7.6,448
681726,tt14597532,6.0,176
681742,tt14597862,6.5,28
681759,tt14598156,7.1,87
681761,tt14598224,4.8,62
681788,tt14598598,6.8,1830
681789,tt14598638,4.8,1730
681791,tt14598646,6.4,680
681796,tt14598754,7.3,7703
681804,tt14598840,5.9,237
681854,tt14599502,8.8,10
681903,tt14599938,6.6,3013
681917,tt1460022,5.8,949
681995,tt14604100,5.9,1513
682042,tt14604562,4.7,150
682043,tt14604564,2.7,645
682052,tt14604744,7.6,74
682091,tt14605182,6.3,260
682092,tt14605210,6.7,305
682160,tt14606120,6.7,1311
682165,tt1460632,6.6,56
682173,tt1460641,4.4,106
682174,tt1460643,3.0,1043
682175,tt1460646,2.7,296
682182,tt1460661,7.7,15
682213,tt1460743,6.8,8630
682220,tt1460766,3.9,59
682231,tt1460798,6.0,201
682282,tt14609676,5.0,59
682344,tt14611368,5.1,404
682356,tt14611910,6.6,422
682360,tt14611980,6.8,83
682364,tt1461211,6.5,214
682377,tt1461242,4.3,624
682384,tt1461249,5.3,1169
682420,tt1461289,5.0,33
682426,tt1461300,5.5,13
682428,tt1461302,6.6,40
682478,tt1461387,4.4,283
682480,tt1461391,7.6,100
682482,tt1461395,3.1,246
682484,tt1461397,5.1,194
682488,tt1461405,5.0,64
682498,tt1461432,8.1,75
682500,tt1461436,7.2,14
682502,tt14614690,6.5,85
682514,tt14614892,7.1,12374
682550,tt14616038,8.4,17
682582,tt1461698,5.0,119
682611,tt14617254,4.2,1167
682624,tt14617336,5.0,14
682637,tt14617622,5.8,12
682639,tt14617732,7.7,57
682646,tt14618028,3.8,335
682648,tt14618046,5.3,50
682686,tt14618708,8.8,29
682763,tt14620048,6.3,47
682769,tt14620236,6.0,716
682777,tt1462041,6.0,68186
682779,tt1462044,2.4,578
682788,tt1462053,5.7,248
682789,tt1462054,6.2,5129
682793,tt1462058,6.1,266
682797,tt14620732,6.2,44
682798,tt14621038,1.8,190
682871,tt14622542,4.4,251
682892,tt14622802,5.6,1009
682899,tt14622962,7.3,645
682901,tt14622972,7.5,24
682934,tt14623762,4.0,1774
682937,tt14623808,6.0,134
682944,tt14623966,8.7,28
682949,tt1462411,5.7,2063
682957,tt14624318,6.0,97
682958,tt14624330,6.7,300
682963,tt1462438,5.4,12
682965,tt14624430,3.8,22
683000,tt1462506,6.8,132
683007,tt14625190,6.8,1130
683031,tt1462557,8.3,50
683039,tt1462562,3.6,49
683050,tt14625702,5.4,256
683052,tt1462570,8.2,12
683056,tt1462576,7.1,10
683078,tt1462647,7.3,23
683079,tt1462649,6.0,45
683085,tt1462667,6.8,14232
683088,tt14626814,6.8,29
683094,tt14627004,6.2,16
683095,tt1462704,8.2,35
683102,tt1462715,5.4,11
683116,tt1462757,4.9,2325
683118,tt1462758,7.0,165198
683120,tt1462759,6.5,167
683122,tt1462763,6.5,119
683125,tt1462765,7.6,40
683128,tt1462768,7.1,315
683129,tt1462769,6.6,47858
683145,tt1462798,8.4,19
683164,tt14628220,7.8,222
683167,tt1462834,6.9,34
683172,tt1462840,5.9,11
683181,tt1462867,7.8,18
683197,tt1462900,6.5,35685
683198,tt1462901,5.6,6639
683205,tt14629580,4.6,263
683265,tt14630348,6.0,399
683299,tt14631276,4.1,77
683329,tt14631532,6.6,36
683334,tt1463158,6.2,54
683340,tt1463167,6.4,145
683351,tt1463188,5.6,182
683382,tt1463208,4.6,147
683407,tt14633194,4.3,285
683421,tt1463403,6.3,363
683424,tt1463410,6.6,81
683443,tt1463450,4.2,173
683528,tt14636190,6.2,1208
683541,tt14636620,7.5,53
683593,tt1463774,5.7,30
683598,tt14637756,6.8,2391
683600,tt1463775,8.8,14
683614,tt14637930,4.5,167
683713,tt1464008,4.3,8
683714,tt1464009,8.4,30
683720,tt14640242,6.2,4580
683755,tt14641542,7.7,8133
683767,tt1464174,4.4,28638
683769,tt14641788,6.8,89463
683773,tt14641876,6.3,18
683779,tt1464191,6.2,3264
683785,tt14642116,8.5,7
683787,tt14642156,8.8,56
683793,tt14642304,8.8,19
683805,tt1464251,6.0,232
683815,tt14642626,6.0,14885
683843,tt1464303,5.8,28
683850,tt1464335,6.3,232383
683860,tt1464346,8.2,14
683978,tt1464535,5.1,4414
683981,tt1464539,5.2,3530
683982,tt1464540,6.1,242479
683998,tt1464576,8.0,8
683999,tt1464580,6.4,43485
684003,tt1464590,6.2,62
684010,tt1464606,5.2,981
684050,tt1464736,6.8,15
684060,tt1464755,7.6,44
684061,tt1464763,5.4,36962
684277,tt14653026,6.8,87
684341,tt1465474,7.0,315
684345,tt1465477,7.8,21
684346,tt1465478,4.9,2696
684349,tt1465482,6.3,301
684353,tt1465487,6.7,27222
684354,tt1465488,3.3,28
684358,tt14654904,8.5,26
684362,tt14654918,3.2,177
684366,tt1465496,5.1,549
684367,tt1465497,6.4,72
684369,tt1465499,5.2,594
684372,tt1465505,6.3,6017
684378,tt1465513,5.4,356
684379,tt1465514,5.2,60
684383,tt1465518,6.2,1125
684384,tt1465519,4.5,1673
684386,tt1465522,7.5,187289
684391,tt1465533,5.9,10882
684430,tt14656632,3.6,2038
684471,tt14657412,8.7,21
684529,tt1465840,4.6,564
684539,tt1465851,3.9,38
684541,tt1465854,7.1,142
684592,tt1466054,7.2,2427
684594,tt1466057,6.1,48
684595,tt1466058,6.6,91
684600,tt1466068,5.3,176
684601,tt1466069,7.4,59
684626,tt14661252,4.5,882
684628,tt14661276,5.0,382
684650,tt14661820,7.5,12
684656,tt14662334,8.2,29
684687,tt14663150,5.5,26
684714,tt14663456,5.7,50
684770,tt14664116,8.5,87
684803,tt1466447,5.9,7
684808,tt1466458,6.6,9
684814,tt1466467,7.5,20
684858,tt1466568,5.0,334
684860,tt1466570,6.7,457
684906,tt14667224,7.1,67
684927,tt14667700,7.1,61
684937,tt14668044,5.4,400
684943,tt14668196,6.0,288
684945,tt14668224,3.3,2159
684948,tt14668358,2.3,209
684954,tt14668630,6.1,12323
685016,tt1466974,4.3,17
685038,tt14670172,5.9,9
685042,tt14670276,7.5,1545
685060,tt1467045,6.1,14
685074,tt14670524,4.9,9
685080,tt1467061,6.3,1061
685092,tt1467088,5.1,2150
685108,tt1467095,7.6,9
685191,tt1467262,5.4,7
685196,tt14672692,5.6,60
685197,tt1467269,6.5,134
685201,tt1467273,7.1,5355
685204,tt1467280,7.0,354
685215,tt1467299,6.2,406
685221,tt1467304,4.4,83386
685223,tt1467306,6.6,1723
685235,tt1467349,5.4,31
685238,tt1467355,8.4,5
685239,tt14673560,6.3,3494
685241,tt1467366,6.7,16
685252,tt1467378,6.8,22
685257,tt1467388,6.4,3314
685259,tt1467391,4.2,3074
685268,tt1467405,6.6,418
685327,tt14675334,9.1,203
685340,tt14675732,7.8,8
685341,tt14675736,9.3,6
685494,tt14677728,9.1,499
685517,tt14678156,6.3,552
685652,tt1468294,5.8,71
685657,tt1468313,4.7,1013
685666,tt1468322,6.8,738
685671,tt1468337,6.8,186
685691,tt1468373,5.8,32
685693,tt1468375,6.9,9
685700,tt1468381,5.8,1417
685704,tt1468387,6.4,2994
685812,tt14686544,4.5,4588
685816,tt14686886,6.8,52
685825,tt1468700,6.5,1895
685827,tt1468703,2.9,1306
685830,tt1468705,6.1,129
685834,tt1468711,6.9,49
685836,tt1468715,4.8,116
685839,tt14687192,8.8,87
685840,tt14687194,6.3,94
685851,tt1468727,3.7,335
685854,tt14687306,7.9,19
685858,tt1468736,6.2,65
685860,tt1468737,7.0,100
685865,tt1468741,8.6,49
685875,tt1468757,3.3,916
685922,tt1468829,4.9,2836
685938,tt1468842,7.6,11
685940,tt1468843,6.2,2707
685943,tt1468846,5.2,24640
685964,tt14688950,6.8,75
686006,tt14690080,5.6,659
686049,tt14690596,6.9,90
686056,tt14690742,4.2,16
686057,tt14690746,7.3,982
686195,tt14692892,2.2,48
686196,tt1469290,7.2,9
686203,tt1469304,5.5,194821
686227,tt1469387,6.2,101
686238,tt14694114,4.7,59
686251,tt14694478,3.1,7
686255,tt14694668,5.3,7
686257,tt14694744,4.5,113
686267,tt14694956,5.6,244
686280,tt14695214,6.9,206
686327,tt14696284,6.4,2966
686380,tt14697622,7.5,24
686406,tt1469884,6.1,38
686413,tt1469895,6.4,87
686471,tt1470020,5.7,577
686472,tt1470021,5.0,606
686473,tt1470022,4.6,1010
686474,tt1470023,5.6,46526
686475,tt1470024,6.9,4834
686514,tt14700948,5.9,4068
686540,tt14701278,7.0,49
686555,tt1470172,5.0,251
686556,tt1470173,6.3,231
686584,tt14702458,5.8,34
686589,tt14702554,8.9,36
686686,tt1470610,8.1,103
686687,tt1470615,8.1,10
686724,tt1470691,8.6,13
686750,tt1470719,5.3,77
686766,tt14707412,3.8,55
686785,tt1470772,8.4,12
686786,tt14707752,2.7,15
686803,tt1470822,1.2,184
686806,tt1470827,6.4,94912
686821,tt1470846,4.5,497
686822,tt14708464,7.4,24
686831,tt14708548,6.8,5
686834,tt1470859,6.3,709
686853,tt14708802,5.7,10
686854,tt1470883,6.8,88
686865,tt1470910,4.1,227
686866,tt1470913,7.0,82
686885,tt14709478,7.8,9
686941,tt1471171,6.6,473
686947,tt1471181,8.2,14
686970,tt1471227,9.1,11
686974,tt1471236,5.2,394
686976,tt1471247,7.3,856
686982,tt1471268,7.2,7
687011,tt1471324,2.4,588
687065,tt14713814,6.5,489
687126,tt14714732,6.8,158
687131,tt14714980,5.1,10263
687143,tt14715098,6.9,31
687152,tt14715170,5.2,25159
687169,tt14715444,4.5,114
687178,tt14715744,7.7,92
687185,tt14715806,9.3,54
687186,tt14715848,6.8,1546
687195,tt14715982,8.5,35
687204,tt14716076,6.8,8
687242,tt14716932,6.0,794
687368,tt14720236,9.0,11
687381,tt14720502,5.9,322
687386,tt1472059,5.8,3237
687389,tt1472082,4.5,608
687390,tt14720826,7.4,19
687434,tt1472179,4.2,259
687445,tt1472192,5.1,317
687453,tt1472195,4.6,1893
687466,tt1472209,8.6,9
687469,tt14722156,6.4,16
687480,tt14722502,6.8,51
687492,tt14722598,4.6,1014
687537,tt14723224,1.5,39600
687546,tt14723260,4.1,61
687589,tt1472460,5.7,779
687590,tt1472464,6.3,816
687616,tt14725096,5.5,8
687634,tt1472541,8.2,10
687635,tt1472543,7.9,21
687639,tt14725488,4.6,17
687647,tt14725622,6.7,67
687662,tt1472583,4.1,571
687663,tt1472584,4.6,20177
687682,tt14726510,4.7,1267
687707,tt14727006,5.0,11
687732,tt14727298,7.2,93
687755,tt14728278,7.2,747
687813,tt14728942,8.2,52
687883,tt1473063,7.0,4136
687887,tt14730740,2.3,150
687907,tt14731142,5.5,6861
687909,tt1473121,6.5,624
687911,tt14731254,7.6,13675
687919,tt1473149,6.7,1410
687927,tt1473179,7.4,31
687932,tt14732108,6.6,79
687954,tt14732424,6.0,111
687961,tt14732506,3.3,142
687975,tt14732776,8.0,77
687992,tt1473336,4.4,36
688001,tt1473352,5.8,855
688002,tt1473357,5.8,2272
688004,tt1473361,4.7,190
688016,tt1473397,5.3,3699
688030,tt14734144,2.6,49
688037,tt14734290,6.8,28
688045,tt14734392,5.5,24
688074,tt14734766,7.2,12
688138,tt14735160,5.5,986
688171,tt14736144,6.5,439
688204,tt14736734,7.2,26
688271,tt1473785,3.8,22
688297,tt1473832,6.5,78748
688338,tt14739128,7.5,524
688357,tt14739558,4.4,5
688369,tt14739932,5.4,168
688376,tt14740326,4.4,200
688435,tt14741844,3.3,115
688454,tt1474203,6.9,11
688473,tt1474228,4.1,11
688477,tt1474235,6.5,6
688485,tt1474255,5.6,331
688489,tt14742596,8.8,98
688493,tt1474268,5.8,137
688499,tt1474276,7.4,30838
688557,tt1474456,2.9,145
688580,tt1474556,7.6,13
688613,tt14746270,3.5,19
688676,tt1474792,7.2,181
688679,tt14747990,7.5,21
688680,tt1474800,5.5,19
688682,tt14748042,5.9,15
688685,tt14748114,4.1,12
688686,tt14748152,6.3,1212
688688,tt1474816,6.5,108
688694,tt1474826,9.2,22
688698,tt14748334,7.8,26
688699,tt1474834,7.4,8
688717,tt1474852,6.9,55
688723,tt1474859,5.6,76
688728,tt1474864,6.1,106
688730,tt1474871,6.4,16
688735,tt1474889,5.1,1745
688739,tt1474897,6.2,329
688740,tt14749018,6.4,75
688757,tt14749948,6.8,414
688759,tt14749986,4.8,175
688782,tt1475107,6.8,10
688804,tt1475132,5.6,36
688807,tt1475135,3.8,42
688809,tt1475137,6.6,18
688838,tt14751706,3.2,46
688841,tt1475182,8.2,5
688847,tt1475191,7.8,769
688852,tt1475198,7.7,11
688856,tt1475205,7.7,11
688897,tt1475330,4.2,478
688928,tt1475400,5.8,1832
688976,tt14755038,7.2,3192
688997,tt1475531,3.7,272
689007,tt1475549,3.0,555
689016,tt1475569,2.6,641
689020,tt1475577,4.7,27
689029,tt14755962,5.1,35
689058,tt14757872,6.4,5964
689062,tt14758136,6.3,64
689144,tt14759678,4.3,78
689162,tt14760092,4.7,44
689205,tt14760682,7.6,96
689215,tt14760842,6.2,85
689220,tt14760906,6.0,55
689257,tt1476250,6.7,115
689260,tt1476252,6.6,201
689306,tt14763720,6.5,55
689307,tt14763752,7.2,149
689312,tt1476411,6.1,104
689315,tt1476422,7.5,12
689316,tt1476425,6.2,12905
689318,tt1476428,5.6,101
689323,tt14764476,5.7,16
689336,tt14764736,8.0,98
689355,tt14764886,5.4,83
689408,tt14766048,3.3,227
689409,tt14766058,5.9,79
689424,tt14766444,4.7,163
689431,tt14766636,5.9,476
689446,tt14766956,6.5,2528
689452,tt14767346,4.5,21
689471,tt14767926,7.1,25
689498,tt14769324,6.7,499
689548,tt1477076,5.5,102564
689573,tt1477109,6.0,6267
689578,tt1477118,5.2,367
689598,tt14771622,5.3,383
689604,tt1477173,5.7,298
689605,tt1477178,6.5,31
689610,tt1477185,3.6,1117
689623,tt14772558,4.0,217
689645,tt14772866,6.8,54
689662,tt14773112,5.3,89
689687,tt14773478,6.4,380
689691,tt14773536,8.5,47
689700,tt14773734,6.5,935
689704,tt14773800,5.9,506
689722,tt14773866,7.4,540
689723,tt14773880,5.7,74
689729,tt14773976,4.8,145
689731,tt14773990,5.8,298
689763,tt14774434,6.9,1266
689788,tt14775484,7.0,79
689789,tt14775496,6.3,218
689792,tt14775586,6.8,382
689797,tt14775666,6.6,1443
689806,tt14775748,7.2,1414
689808,tt14775784,7.5,6044
689809,tt14775800,7.0,91
689810,tt14775838,6.7,7
689865,tt1477652,6.9,11
689875,tt14776894,6.4,491
689878,tt14776918,7.0,1243
689883,tt1477704,2.6,165
689885,tt1477715,7.2,41252
689919,tt1477834,6.8,496064
689920,tt1477835,5.3,1625
689921,tt1477837,6.3,39077
689925,tt14778456,6.9,436
689927,tt1477855,5.9,12176
689931,tt1477859,6.4,739
689959,tt14779370,5.7,192
689961,tt14779388,7.3,17
689970,tt14779456,2.4,750
689982,tt14779730,3.2,143
690055,tt14780728,7.2,39
690063,tt14781026,4.1,775
690068,tt14781176,5.3,3953
690073,tt14781302,9.6,102
690074,tt14781332,6.9,278
690137,tt1478291,3.9,1338
690150,tt1478311,5.1,108
690164,tt1478338,6.8,301165
690165,tt1478339,6.8,84
690170,tt1478351,6.5,40
690172,tt1478354,6.1,154
690183,tt1478370,6.6,194
690187,tt1478385,6.8,9
690205,tt1478433,7.4,83
690207,tt1478440,7.2,15
690208,tt1478448,6.1,28
690213,tt1478462,8.2,245
690217,tt14784780,6.2,11
690218,tt1478478,3.0,160
690219,tt1478480,8.0,108
690220,tt1478482,7.5,14
690224,tt14784858,7.1,599
690266,tt14785638,7.1,93
690307,tt14786640,6.4,135
690337,tt14787206,4.2,44
690342,tt14787448,8.1,909
690378,tt1478800,3.8,1318
690380,tt1478804,3.7,672
690382,tt1478811,8.4,8
690390,tt1478839,7.5,34658
690395,tt1478849,4.6,25
690398,tt1478856,4.5,108
690407,tt1478877,4.5,83
690424,tt1478961,7.5,27
690426,tt1478964,6.7,109458
690427,tt1478965,5.5,129
690485,tt1479163,7.7,45
690540,tt1479269,5.5,2081
690552,tt14792898,3.2,12
690554,tt1479293,7.3,55
690558,tt1479309,7.9,13
690559,tt14793144,6.5,44
690560,tt1479320,5.7,187
690570,tt1479339,6.8,69
690581,tt1479362,7.9,57
690595,tt1479388,6.7,2157
690600,tt1479398,4.8,546
690601,tt1479401,5.5,32
690629,tt14796556,6.9,123
690644,tt1479676,5.4,319
690652,tt1479680,4.0,454
690657,tt1479683,5.0,13
690666,tt14796986,7.1,12
690693,tt14797480,8.5,6
690703,tt1479780,5.2,28
690743,tt14799356,6.2,62
690784,tt14799960,4.4,359
690889,tt1480285,4.5,4359
690894,tt1480295,5.4,38225
690896,tt1480298,7.1,80
690897,tt14803002,3.1,15
690950,tt14803898,5.9,26
690962,tt14804080,2.8,635
690984,tt14805128,6.3,1296
691017,tt14806338,5.1,962
691024,tt1480649,5.3,1364
691029,tt1480656,5.1,49127
691031,tt1480658,5.7,1515
691035,tt1480662,7.2,96
691038,tt1480670,5.0,350
691059,tt1480692,7.9,485
691062,tt14807000,5.5,336
691068,tt14807282,5.9,81
691070,tt14807348,6.6,4290
691074,tt14807440,6.4,7
691101,tt14807796,7.5,32
691102,tt14807808,6.3,357
691134,tt14809462,6.0,99
691135,tt14809470,9.6,9
691184,tt14810616,6.5,521
691192,tt14810692,7.0,6270
691225,tt14811236,3.7,56
691251,tt14811976,8.9,359
691282,tt14812778,6.2,526
691283,tt14812780,6.5,191
691284,tt14812782,7.3,5151
691287,tt14812788,6.0,140
691303,tt14812930,3.6,72
691312,tt14813212,4.5,10362
691330,tt1481363,7.0,4072
691342,tt14813878,7.7,414
691350,tt14813966,5.7,4519
691357,tt14814040,6.1,17238
691368,tt14814320,6.0,122
691424,tt1481572,6.7,30306
691425,tt1481573,4.4,217
691426,tt1481574,4.9,157
691427,tt1481576,4.9,692
691430,tt1481578,6.5,18
691509,tt14817272,5.7,27509
691522,tt14817802,6.9,105
691576,tt14818550,6.4,56
691578,tt14818606,7.8,6
691608,tt14819708,5.8,32
691617,tt14820290,5.9,104
691621,tt14820500,7.3,975
691643,tt1482104,6.9,52
691644,tt14821052,8.3,7
691647,tt1482106,7.4,25
691657,tt14821150,7.4,7812
691663,tt14821184,7.0,79
691671,tt1482130,6.6,48
691673,tt1482132,7.0,7
691674,tt14821328,6.0,241
691678,tt14821376,8.2,45
691692,tt1482159,6.9,30
691697,tt14821640,5.3,322
691705,tt1482167,6.2,186
691707,tt14821770,7.1,40
691717,tt1482216,5.1,295
691761,tt14823642,7.5,29
691785,tt1482451,7.9,44
691791,tt1482457,3.4,273
691792,tt14824590,5.4,8533
691793,tt1482459,6.4,122917
691796,tt1482461,8.5,71
691834,tt14825408,7.2,9
691944,tt14827444,5.0,56
691993,tt1482828,7.4,11
691998,tt1482837,8.5,9
692002,tt1482854,8.9,22
692009,tt1482874,2.8,128
692015,tt1482889,5.4,65
692018,tt1482892,7.6,16
692021,tt1482899,7.3,11
692035,tt1482932,5.6,374
692037,tt1482939,6.3,8
692038,tt1482941,5.4,14
692042,tt1482957,4.1,89
692059,tt1482989,6.4,1937
692061,tt1482991,6.9,240
692062,tt1482993,5.8,10
692064,tt1483004,6.7,1023
692067,tt1483010,6.0,314
692070,tt1483013,7.0,539814
692074,tt1483020,6.7,1058
692082,tt14830582,4.3,910
692110,tt14831408,3.6,177
692135,tt14831708,7.0,1298
692177,tt14832552,7.7,6
692198,tt1483324,6.5,8885
692225,tt14833802,10.0,6
692232,tt1483386,7.1,872
